last_updated_epoch,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index
1693005299,447.3,26.8,2.5,0.5,19.1,20.2,2,2
1693005300,387.2,12.5,4.9,1.6,12.7,14.7,1,2
1693005301,440.6,7.6,10.5,5.2,22.7,24.0,2,2
1693005302,560.8,21.5,6.8,1.0,23.1,24.9,2,2
1693005303,567.4,4.4,4.9,0.8,23.5,26.8,2,2
1693005304,667.6,2.4,20.7,11.7,47.3,48.4,3,5
1693005305,337.1,28.6,3.3,0.9,7.1,7.7,1,1
1693005306,607.5,7.3,21.6,15.3,42.0,42.8,3,5
1693005307,403.9,8.8,4.2,0.5,6.9,7.8,1,1
1693005308,514.0,16.8,3.3,0.4,11.0,12.1,1,1
1693005309,527.4,27.9,9.7,0.9,27.1,32.5,2,3
1693005310,250.3,101.6,0.6,4.2,21.3,66.5,2,2
1693005311,507.4,27.2,8.7,0.8,25.3,30.9,2,3
1693005312,747.7,113.0,3.3,2.7,104.0,115.8,4,10
1693005313,540.7,56.5,4.6,1.0,37.2,44.5,2,4
1693005314,217.0,47.2,1.7,0.9,9.7,37.0,1,1
1693005315,814.4,35.1,12.2,2.2,98.5,115.9,4,10
1693005316,567.4,73.0,5.0,3.8,49.4,55.2,3,6
1693005317,547.4,58.7,5.3,0.8,34.7,43.7,2,3
1693005318,507.4,85.1,3.1,3.0,55.2,76.4,3,7
1693005319,634.2,48.6,3.0,1.0,18.9,20.7,2,2
1693005320,667.6,11.4,8.6,0.7,40.9,43.8,3,4
1693005321,747.7,47.9,3.0,1.0,29.3,32.2,2,3
1693005322,660.9,52.9,3.2,1.7,23.1,25.3,2,2
1693005323,734.3,55.8,8.2,6.6,52.0,55.7,3,6
1693005324,554.1,44.0,6.2,8.8,19.9,21.7,2,2
1693005325,240.3,51.5,4.2,0.5,8.2,16.5,1,1
1693005326,410.6,40.8,4.9,0.6,34.4,41.4,2,3
1693005327,727.7,49.4,4.5,0.9,35.3,40.1,2,3
1693005328,854.5,37.9,10.9,2.8,83.1,93.8,4,10
1693005329,327.1,7.1,6.8,0.4,27.2,46.8,2,3
1693005330,654.2,31.8,5.9,0.4,36.0,38.3,2,4
1693005331,514.0,25.8,9.8,0.9,24.7,30.5,2,3
1693005332,198.6,42.2,1.3,0.3,7.8,25.8,1,1
1693005333,741.0,57.9,4.2,3.2,80.2,84.8,4,10
1693005334,198.6,42.2,1.3,0.3,7.8,25.8,1,1
1693005335,277.0,30.0,6.5,3.8,3.2,5.4,1,1
1693005336,280.4,22.5,6.7,2.1,4.3,7.0,1,1
1693005337,373.8,20.6,11.0,5.1,7.3,12.0,1,1
1693005338,323.8,15.9,6.3,1.1,6.5,8.8,1,1
1693005339,247.0,22.2,10.3,8.8,6.6,8.6,1,1
1693005340,260.4,22.5,4.9,1.0,3.1,4.7,1,1
1693005341,360.5,18.2,9.9,2.4,6.9,10.9,1,1
1693005342,223.6,32.9,3.0,1.7,1.4,2.5,1,1
1693005343,270.4,22.9,5.3,3.2,2.8,3.9,1,1
1693005344,313.8,17.2,8.3,3.1,6.6,10.3,1,1
1693005345,283.7,21.1,7.0,3.3,4.4,6.4,1,1
1693005346,223.6,32.9,3.0,1.7,1.4,2.5,1,1
1693005347,600.8,0.3,23.0,3.5,21.4,36.0,2,2
1693005348,220.3,32.2,2.3,0.7,1.3,2.1,1,1
1693005349,213.6,31.5,3.5,2.2,2.2,3.2,1,1
1693005350,280.4,22.0,7.8,4.0,5.0,7.6,1,1
1693005351,2056.1,0.0,28.5,8.9,183.2,223.8,5,10
1693005352,1081.5,18.2,11.0,2.8,96.1,116.4,4,10
1693005353,974.7,25.8,12.5,7.1,78.9,87.0,4,10
1693005354,761.0,35.4,5.0,1.5,36.3,39.5,2,4
1693005355,1735.7,1.2,22.3,6.4,161.2,177.4,5,10
1693005356,881.2,13.2,9.2,2.0,44.7,49.2,3,5
1693005357,1428.6,9.6,13.4,5.7,147.3,155.7,4,10
1693005358,801.1,42.9,8.9,5.5,64.7,72.2,3,8
1693005359,1241.7,12.5,15.1,3.8,120.7,142.6,4,10
1693005360,1134.9,8.5,11.5,2.0,117.1,124.1,4,10
1693005361,1482.0,4.6,19.7,2.7,142.7,157.3,4,10
1693005362,794.4,11.8,8.2,0.8,44.1,48.7,3,5
1693005363,1228.3,6.4,14.4,5.8,175.0,192.0,5,10
1693005364,1001.4,18.8,12.9,6.8,87.3,95.4,4,10
1693005365,821.1,46.5,7.1,3.4,73.1,80.1,4,10
1693005366,647.5,39.7,7.1,2.4,29.5,32.1,2,3
1693005367,761.0,35.1,5.6,1.0,24.9,26.0,2,3
1693005368,343.8,19.7,12.5,11.7,11.6,15.2,1,1
1693005369,821.1,11.0,8.1,1.2,44.8,50.8,3,5
1693005370,814.4,24.0,9.3,6.3,41.8,43.7,3,4
1693005371,761.0,35.1,5.6,1.0,24.9,26.0,2,3
1693005372,400.5,10.9,4.3,0.6,17.5,22.5,2,2
1693005373,547.4,45.8,4.6,5.4,23.0,24.5,2,2
1693005374,600.8,38.3,6.2,8.0,28.8,31.2,2,3
1693005375,774.4,67.2,5.1,6.2,93.0,99.1,4,10
1693005376,774.4,59.4,6.9,6.9,59.3,66.0,3,8
1693005377,1054.8,50.8,6.1,1.9,162.5,173.4,5,10
1693005378,854.5,41.8,9.5,9.4,52.3,54.8,3,6
1693005379,821.1,45.8,9.6,8.8,81.4,88.7,4,10
1693005380,801.1,63.7,6.3,6.0,63.0,68.9,3,8
1693005381,761.0,30.8,13.9,11.3,66.9,75.2,4,9
1693005382,337.1,9.1,9.3,15.3,19.3,21.1,2,2
1693005383,774.4,27.9,15.1,11.7,51.4,57.0,3,6
1693005384,694.3,52.9,4.2,1.9,29.3,30.0,2,3
1693005385,327.1,26.5,9.7,6.1,24.9,30.8,2,3
1693005386,741.0,38.3,5.7,5.1,34.8,35.8,2,3
1693005387,640.9,35.8,11.1,5.3,37.5,40.7,2,4
1693005388,827.8,47.2,6.3,4.4,51.3,56.7,3,6
1693005389,754.4,50.8,7.4,7.5,86.8,91.6,4,10
1693005390,854.5,35.8,8.4,6.9,59.3,62.3,3,8
1693005391,547.4,54.4,2.6,1.8,21.0,21.3,2,2
1693005392,774.4,27.9,15.1,11.7,51.4,57.0,3,6
1693005393,834.5,35.1,10.4,8.2,57.0,66.3,3,7
1693005394,774.4,75.8,3.9,3.4,61.9,62.9,3,8
1693005395,1695.6,23.6,40.4,12.6,181.2,198.8,5,10
1693005396,827.8,33.3,12.7,10.3,69.4,74.3,4,9
1693005397,834.5,52.9,4.5,4.8,87.3,88.9,4,10
1693005398,794.4,11.8,8.2,0.8,44.1,48.7,3,5
1693005399,1455.3,13.1,16.6,6.3,149.8,174.2,4,10
1693005400,1241.7,16.6,10.1,2.8,160.4,171.1,5,10
1693005401,460.6,20.0,10.5,7.8,42.7,47.2,3,5
1693005402,1562.1,11.3,27.8,7.0,207.8,217.6,5,10
1693005403,767.7,27.9,7.5,1.9,27.9,29.3,2,3
1693005404,680.9,35.1,10.5,12.4,37.6,39.5,2,4
1693005405,350.5,19.5,15.9,13.7,9.3,13.9,1,1
1693005406,297.1,20.2,7.2,1.9,4.9,8.2,1,1
1693005407,260.4,29.0,5.5,2.6,2.7,3.9,1,1
1693005408,454.0,12.2,18.9,13.2,10.4,14.7,1,1
1693005409,300.4,21.8,7.9,3.6,4.4,7.1,1,1
1693005410,320.4,23.6,7.8,2.8,3.8,5.6,1,1
1693005411,223.6,26.1,3.6,2.8,2.5,3.2,1,1
1693005412,774.4,50.8,8.6,7.1,84.2,87.7,4,10
1693005413,640.9,35.8,11.1,5.3,37.5,40.7,2,4
1693005414,694.3,45.1,3.3,0.7,26.9,27.1,2,3
1693005415,580.8,62.9,2.7,1.3,32.4,32.9,2,3
1693005416,607.5,22.4,5.4,2.8,20.1,20.8,2,2
1693005417,594.1,44.7,8.6,6.4,41.0,43.4,3,4
1693005418,223.6,30.4,3.9,2.2,2.5,3.7,1,1
1693005419,267.0,24.0,5.2,2.2,3.5,5.6,1,1
1693005420,263.7,15.0,4.2,2.2,3.4,4.3,1,1
1693005421,574.1,32.2,7.2,9.3,25.1,26.2,2,3
1693005422,667.6,33.3,7.3,1.6,55.5,63.2,3,7
1693005423,654.2,43.3,3.3,2.6,14.7,15.5,1,2
1693005424,687.6,39.0,6.4,6.6,47.2,48.3,3,5
1693005425,734.3,48.6,3.1,0.7,27.0,28.5,2,3
1693005426,507.4,43.3,3.5,0.7,23.0,24.8,2,2
1693005427,714.3,49.4,4.2,5.5,45.0,47.1,3,5
1693005428,277.0,52.9,3.3,2.0,10.5,10.9,1,1
1693005429,253.7,45.8,1.6,2.4,12.6,12.9,1,2
1693005430,257.0,45.8,2.6,2.8,9.0,9.2,1,1
1693005431,253.7,35.1,3.5,4.1,7.1,7.4,1,1
1693005432,263.7,43.3,3.3,3.0,7.8,8.0,1,1
1693005433,307.1,42.6,5.4,4.4,13.0,14.4,1,2
1693005434,253.7,57.2,1.7,3.1,15.7,16.4,2,2
1693005435,277.0,41.5,3.0,2.5,9.1,9.5,1,1
1693005436,263.7,47.9,2.3,2.5,8.2,8.4,1,1
1693005437,263.7,52.9,4.0,6.0,9.5,10.1,1,1
1693005438,263.7,43.3,3.3,3.0,7.8,8.0,1,1
1693005439,460.6,28.3,6.9,3.8,20.2,20.9,2,2
1693005440,277.0,45.8,3.0,1.9,8.0,8.2,1,1
1693005441,303.8,37.6,4.4,2.7,9.3,10.3,1,1
1693005442,283.7,54.4,3.2,2.0,12.2,12.7,1,2
1693005443,333.8,47.2,6.1,4.4,18.0,19.7,2,2
1693005444,277.0,41.1,5.0,1.8,6.5,8.9,1,1
1693005445,233.7,0.9,0.6,0.1,5.0,5.7,1,1
1693005446,640.9,4.3,8.1,1.4,30.6,34.8,2,3
1693005447,313.8,30.0,6.5,4.6,11.0,15.4,1,1
1693005448,854.5,47.2,6.0,2.8,50.6,54.6,3,6
1693005449,560.8,34.3,7.2,1.7,20.8,23.1,2,2
1693005450,640.9,36.5,4.2,5.2,25.4,25.8,2,3
1693005451,847.8,0.0,13.0,3.6,33.4,38.2,2,3
1693005452,560.8,17.7,5.4,3.1,19.2,21.4,2,2
1693005453,4753.1,0.0,24.3,17.4,410.9,466.7,6,10
1693005454,460.6,30.0,10.4,8.4,31.0,32.7,2,3
1693005455,607.5,0.3,33.2,49.1,27.9,34.6,2,3
1693005456,1628.9,0.4,23.7,10.3,154.6,193.8,5,10
1693005457,847.8,0.0,30.2,16.7,40.9,44.7,3,4
1693005458,233.7,27.9,3.3,0.8,3.8,5.7,1,1
1693005459,1455.3,13.1,16.6,6.3,149.8,174.2,4,10
1693005460,360.5,0.6,2.7,0.6,12.8,13.5,1,2
1693005461,273.7,28.3,6.1,2.8,3.2,4.5,1,1
1693005462,260.4,21.6,3.6,1.6,3.8,4.5,1,1
1693005463,227.0,30.8,4.8,5.2,10.8,12.2,1,1
1693005464,674.3,33.3,4.2,2.2,9.7,9.9,1,1
1693005465,674.3,32.9,3.0,0.4,11.2,11.5,1,1
1693005466,420.6,23.6,1.9,0.5,9.9,10.9,1,1
1693005467,660.9,23.3,2.5,0.4,13.0,13.3,1,2
1693005468,574.1,24.0,3.1,0.7,11.5,12.1,1,1
1693005469,674.3,25.8,3.6,0.4,13.9,14.5,1,2
1693005470,554.1,8.3,20.4,12.8,46.6,47.7,3,5
1693005471,587.5,24.0,2.6,0.7,19.0,19.4,2,2
1693005472,701.0,46.5,3.5,1.5,21.0,21.2,2,2
1693005473,620.8,25.8,5.1,3.6,33.6,34.1,2,3
1693005474,554.1,49.4,3.9,3.4,30.5,31.2,2,3
1693005475,383.9,4.7,24.3,8.6,35.8,36.3,2,3
1693005476,774.4,12.7,9.0,1.3,31.7,32.8,2,3
1693005477,270.4,31.5,5.1,4.6,17.0,17.8,2,2
1693005478,567.4,51.5,3.8,3.2,31.6,32.4,2,3
1693005479,701.0,46.5,3.5,1.5,21.0,21.2,2,2
1693005480,620.8,26.1,6.3,2.4,21.7,22.4,2,2
1693005481,507.4,26.5,4.1,1.7,26.7,27.4,2,3
1693005482,620.8,17.9,7.3,2.2,18.8,19.2,2,2
1693005483,767.7,21.5,3.4,0.6,18.2,18.5,2,2
1693005484,527.4,17.9,6.4,1.4,28.5,32.6,2,3
1693005485,654.2,27.5,3.7,1.1,12.1,12.6,1,2
1693005486,754.4,34.0,4.9,5.6,21.6,21.8,2,2
1693005487,654.2,26.8,5.5,1.7,19.0,19.4,2,2
1693005488,540.7,15.7,5.2,1.6,26.5,28.9,2,3
1693005489,270.4,31.5,5.1,4.6,17.0,17.8,2,2
1693005490,741.0,38.6,2.4,0.3,39.5,40.1,2,4
1693005491,867.8,39.3,4.2,0.6,33.8,34.9,2,3
1693005492,948.0,27.5,5.3,1.3,43.4,45.6,3,5
1693005493,373.8,34.0,5.8,2.6,23.4,25.0,2,2
1693005494,487.3,8.6,5.1,0.5,17.5,18.6,2,2
1693005495,547.4,22.7,4.0,1.3,16.6,16.8,2,2
1693005496,494.0,0.0,18.7,6.4,42.9,43.8,3,5
1693005497,854.5,41.5,4.0,1.1,35.1,36.0,2,3
1693005498,580.8,20.0,4.6,2.1,19.6,19.8,2,2
1693005499,507.4,27.2,3.1,1.3,20.4,20.9,2,2
1693005500,754.4,67.2,7.9,6.0,90.4,93.8,4,10
1693005501,474.0,42.9,2.9,2.6,34.4,35.2,2,3
1693005502,347.1,16.5,11.5,6.6,26.6,28.0,2,3
1693005503,634.2,28.3,3.7,0.5,14.0,14.7,1,2
1693005504,707.6,43.6,4.5,0.8,61.5,66.2,3,8
1693005505,447.3,4.5,7.0,0.7,26.0,27.2,2,3
1693005506,687.6,25.0,5.6,3.0,45.9,46.4,3,5
1693005507,774.4,47.9,1.9,0.5,13.8,14.1,1,2
1693005508,827.8,36.5,4.1,1.5,31.9,32.5,2,3
1693005509,333.8,37.9,2.4,0.8,12.4,12.7,1,2
1693005510,507.4,11.6,7.4,2.7,23.2,23.9,2,2
1693005511,467.3,9.7,6.5,0.5,15.6,15.9,2,2
1693005512,674.3,32.9,3.0,0.4,11.2,11.5,1,1
1693005513,196.9,34.0,0.4,0.3,6.5,13.3,1,1
1693005514,767.7,49.4,37.7,10.3,67.1,73.2,4,9
1693005515,867.8,47.2,6.6,6.4,71.8,73.8,4,10
1693005516,307.1,42.2,8.3,0.8,20.3,25.8,2,2
1693005517,767.7,49.4,37.7,10.3,67.1,73.2,4,9
1693005518,527.4,4.4,22.3,21.2,53.7,55.8,3,6
1693005519,343.8,70.8,11.3,1.5,25.8,30.1,2,3
1693005520,417.2,27.9,9.5,2.7,21.7,28.7,2,2
1693005521,974.7,13.6,13.2,5.6,46.9,51.7,3,5
1693005522,801.1,15.9,18.2,2.8,83.4,106.1,4,10
1693005523,907.9,20.4,32.6,5.1,61.4,81.4,3,8
1693005524,403.9,67.2,3.9,3.1,27.6,39.6,2,3
1693005525,907.9,20.4,32.6,5.1,61.4,81.4,3,8
1693005526,907.9,20.4,32.6,5.1,61.4,81.4,3,8
1693005527,801.1,15.9,18.2,2.8,83.4,106.1,4,10
1693005528,170.2,70.1,0.5,0.0,8.2,12.0,1,1
1693005529,527.4,70.8,9.1,4.1,43.7,59.4,3,5
1693005530,373.8,107.3,1.5,1.6,43.3,53.5,3,5
1693005531,527.4,70.8,9.1,4.1,43.7,59.4,3,5
1693005532,494.0,46.5,5.0,1.5,45.2,54.1,3,5
1693005533,527.4,70.8,9.1,4.1,43.7,59.4,3,5
1693005534,801.1,15.9,18.2,2.8,83.4,106.1,4,10
1693005535,527.4,70.8,9.1,4.1,43.7,59.4,3,5
1693005536,821.1,24.7,6.3,2.9,39.2,40.5,2,4
1693005537,353.8,90.1,2.0,2.5,34.7,46.0,2,3
1693005538,801.1,15.9,18.2,2.8,83.4,106.1,4,10
1693005539,587.5,39.0,13.7,2.0,60.3,73.3,3,8
1693005540,195.3,60.8,0.6,0.1,12.2,18.2,1,2
1693005541,363.8,100.1,1.8,1.2,37.4,44.3,2,4
1693005542,213.6,31.1,1.3,1.3,5.7,8.5,1,1
1693005543,193.6,37.6,0.1,0.4,8.0,15.1,1,1
1693005544,207.0,35.4,1.0,0.4,5.6,13.0,1,1
1693005545,293.7,30.0,2.2,0.7,7.6,8.0,1,1
1693005546,343.8,19.3,6.6,3.3,13.2,21.0,1,2
1693005547,867.8,21.3,11.7,7.8,33.6,36.4,2,3
1693005548,193.6,40.8,0.4,0.3,6.1,16.3,1,1
1693005549,277.0,21.3,6.5,6.0,10.8,24.2,1,1
1693005550,200.3,33.3,0.6,0.3,5.9,14.2,1,1
1693005551,373.8,34.0,5.8,2.6,23.4,25.0,2,2
1693005552,203.6,27.5,8.1,10.1,7.6,18.1,1,1
1693005553,230.3,32.2,3.4,2.0,14.8,65.5,1,2
1693005554,201.9,35.4,1.3,1.4,26.5,146.7,2,3
1693005555,213.6,40.8,2.5,1.0,6.4,15.1,1,1
1693005556,193.6,37.6,0.1,0.4,8.0,15.1,1,1
1693005557,196.9,33.6,0.5,0.5,8.8,16.8,1,1
1693005558,198.6,38.3,0.1,0.3,6.7,19.4,1,1
1693005559,217.0,28.3,1.6,1.2,5.1,8.5,1,1
1693005560,217.0,28.3,1.6,1.2,5.1,8.5,1,1
1693005561,198.6,41.1,0.1,0.3,5.0,15.3,1,1
1693005562,193.6,36.8,0.2,0.3,7.8,15.7,1,1
1693005563,213.6,31.1,1.3,1.3,5.7,8.5,1,1
1693005564,250.3,27.2,5.1,3.4,11.3,33.2,1,1
1693005565,198.6,37.2,0.5,0.2,7.1,21.6,1,1
1693005566,313.8,17.9,7.5,4.1,14.4,30.4,1,2
1693005567,213.6,31.1,1.3,1.3,5.7,8.5,1,1
1693005568,340.5,34.3,4.5,2.6,14.9,22.6,1,2
1693005569,413.9,58.7,6.8,6.4,64.0,77.3,3,8
1693005570,547.4,13.8,38.7,36.2,32.1,36.0,2,3
1693005571,237.0,29.3,6.6,9.4,2.3,3.4,1,1
1693005572,283.7,19.5,6.5,2.6,2.5,3.6,1,1
1693005573,474.0,14.1,23.3,19.3,28.4,31.4,2,3
1693005574,253.7,13.4,14.1,16.2,6.6,10.1,1,1
1693005575,407.2,29.0,7.1,2.7,21.0,28.8,2,2
1693005576,373.8,21.5,10.9,6.4,19.2,21.9,2,2
1693005577,208.6,25.8,2.4,0.4,1.1,2.3,1,1
1693005578,447.3,50.8,4.8,4.2,66.0,80.7,4,9
1693005579,237.0,23.3,4.4,1.6,1.4,2.7,1,1
1693005580,547.4,3.2,18.0,13.4,16.2,17.6,2,2
1693005581,701.0,0.4,25.4,10.4,39.7,42.9,2,4
1693005582,534.1,10.5,15.3,8.4,36.1,36.9,2,4
1693005583,560.8,0.3,21.9,13.5,37.8,38.9,2,4
1693005584,574.1,0.5,13.7,5.3,46.0,48.5,3,5
1693005585,794.4,0.0,37.7,23.1,53.7,55.9,3,6
1693005586,407.2,14.1,13.0,8.8,23.9,24.7,2,2
1693005587,350.5,15.2,6.1,3.6,12.8,13.7,1,2
1693005588,447.3,10.2,14.2,9.3,12.2,13.0,1,2
1693005589,460.6,15.4,7.8,2.6,17.7,18.1,2,2
1693005590,357.2,12.3,10.8,3.8,11.6,12.3,1,1
1693005591,360.5,7.3,14.1,11.3,5.9,6.7,1,1
1693005592,620.8,0.0,26.4,21.2,46.4,48.6,3,5
1693005593,420.6,8.5,12.0,8.2,9.9,10.5,1,1
1693005594,1628.9,0.0,52.8,99.2,135.3,137.7,4,10
1693005595,410.6,6.4,13.5,7.9,16.4,17.1,2,2
1693005596,467.3,12.5,7.2,3.1,20.3,20.9,2,2
1693005597,574.1,0.5,13.7,5.3,46.0,48.5,3,5
1693005598,423.9,24.0,6.0,4.4,16.9,17.4,2,2
1693005599,574.1,0.5,13.7,5.3,46.0,48.5,3,5
1693005600,447.3,19.7,19.4,19.3,29.7,31.7,2,3
1693005601,373.8,12.9,11.0,4.8,10.4,11.5,1,1
1693005602,380.5,16.1,8.6,3.1,10.8,12.0,1,1
1693005603,474.0,17.2,6.9,1.3,11.5,12.5,1,1
1693005604,393.9,13.2,10.5,5.9,16.7,17.6,2,2
1693005605,360.5,7.3,14.1,11.3,5.9,6.7,1,1
1693005606,203.6,25.8,4.2,2.9,2.8,3.1,1,1
1693005607,474.0,9.4,18.0,10.3,25.5,27.7,2,3
1693005608,417.2,30.0,3.5,0.9,6.6,7.5,1,1
1693005609,460.6,24.7,11.0,10.6,14.5,16.8,1,2
1693005610,447.3,10.2,14.2,9.3,12.2,13.0,1,2
1693005611,403.9,67.2,3.9,3.1,27.6,39.6,2,3
1693005612,390.5,19.9,6.3,2.5,9.1,10.0,1,1
1693005613,527.4,26.1,8.6,5.1,18.7,22.9,2,2
1693005614,520.7,24.7,12.2,11.8,20.0,23.6,2,2
1693005615,487.3,29.0,6.0,4.1,14.5,16.5,1,2
1693005616,534.1,18.6,15.8,12.8,31.8,33.1,2,3
1693005617,423.9,26.1,5.2,2.4,10.5,12.1,1,1
1693005618,390.5,19.9,6.3,2.5,9.1,10.0,1,1
1693005619,447.3,22.5,17.7,20.3,23.2,24.9,2,2
1693005620,417.2,4.9,31.9,10.1,60.8,61.4,3,8
1693005621,417.2,23.3,8.3,6.4,11.1,12.6,1,1
1693005622,440.6,25.8,8.6,4.9,12.8,14.4,1,2
1693005623,507.4,17.5,11.7,5.8,25.3,26.1,2,3
1693005624,403.9,15.2,13.4,11.2,14.7,15.8,1,2
1693005625,403.9,15.2,13.4,11.2,14.7,15.8,1,2
1693005626,487.3,29.0,6.0,4.1,14.5,16.5,1,2
1693005627,440.6,25.4,9.5,6.2,14.6,16.0,1,2
1693005628,380.5,7.7,12.3,6.1,12.8,13.8,1,2
1693005629,440.6,25.4,9.5,6.2,14.6,16.0,1,2
1693005630,377.2,13.1,11.3,5.4,15.7,17.3,2,2
1693005631,881.2,44.4,14.4,9.4,82.9,94.6,4,10
1693005632,1455.3,8.2,18.2,3.6,221.9,244.3,5,10
1693005633,921.3,21.6,9.0,1.4,90.0,103.2,4,10
1693005634,727.7,51.5,8.4,3.1,72.8,81.5,4,10
1693005635,640.9,74.4,4.2,1.4,62.6,68.3,3,8
1693005636,1281.7,8.2,24.7,2.8,121.9,137.3,4,10
1693005637,1121.5,27.5,26.7,13.1,104.8,127.1,4,10
1693005638,1548.8,18.6,19.7,11.1,231.8,261.7,5,10
1693005639,974.7,63.7,8.1,5.7,170.8,185.5,5,10
1693005640,1602.2,43.6,13.5,8.0,213.4,233.8,5,10
1693005641,707.6,60.1,5.4,2.2,67.5,73.0,4,9
1693005642,921.3,17.4,11.8,1.3,103.8,116.5,4,10
1693005643,1268.4,25.4,31.9,27.9,114.8,132.5,4,10
1693005644,754.4,13.4,11.5,1.8,92.1,104.5,4,10
1693005645,687.6,89.4,5.6,5.8,109.6,119.6,4,10
1693005646,714.3,57.2,5.1,1.7,65.6,70.8,4,9
1693005647,687.6,65.8,5.1,1.7,74.2,81.2,4,10
1693005648,1615.5,9.4,27.4,5.2,161.6,184.4,5,10
1693005649,1041.4,15.2,18.7,6.2,86.4,105.6,4,10
1693005650,196.9,34.7,0.9,0.6,4.8,5.5,1,1
1693005651,237.0,62.9,0.3,0.3,5.7,9.5,1,1
1693005652,403.9,7.4,23.7,16.2,50.2,50.7,3,6
1693005653,287.1,21.3,5.2,0.5,1.7,2.6,1,1
1693005654,195.3,18.1,2.7,0.2,6.2,7.2,1,1
1693005655,333.8,13.8,4.8,1.2,4.9,6.9,1,1
1693005656,627.5,18.6,7.5,4.0,18.9,22.0,2,2
1693005657,607.5,25.8,5.1,0.7,17.8,19.7,2,2
1693005658,534.1,0.3,5.2,1.1,20.3,23.1,2,2
1693005659,447.3,32.9,2.9,0.6,13.7,14.2,1,2
1693005660,380.5,6.0,3.2,1.2,8.8,10.1,1,1
1693005661,427.3,23.3,2.4,0.4,12.7,13.3,1,2
1693005662,807.8,16.6,6.3,1.1,24.2,30.3,2,3
1693005663,333.8,13.8,4.8,1.2,4.9,6.9,1,1
1693005664,353.8,11.0,1.6,1.0,11.3,17.3,1,1
1693005665,198.6,24.0,0.8,0.3,4.5,5.2,1,1
1693005666,847.8,5.5,9.3,1.1,33.3,37.3,2,3
1693005667,427.3,23.3,2.4,0.4,12.7,13.3,1,2
1693005668,333.8,13.8,4.8,1.2,4.9,6.9,1,1
1693005669,907.9,10.1,9.0,1.4,37.0,42.5,2,4
1693005670,580.8,11.4,9.1,1.6,18.3,20.5,2,2
1693005671,333.8,13.8,4.8,1.2,4.9,6.9,1,1
1693005672,413.9,11.0,3.5,0.5,10.9,11.8,1,1
1693005673,413.9,58.7,6.8,6.4,64.0,77.3,3,8
1693005674,333.8,16.8,11.1,4.5,6.1,9.2,1,1
1693005675,313.8,10.6,24.0,32.0,9.0,13.2,1,1
1693005676,198.6,39.3,2.0,2.1,1.8,2.4,1,1
1693005677,163.6,0.3,1.5,0.0,2.4,2.6,1,1
1693005678,120.2,0.0,0.5,0.0,1.8,2.1,1,1
1693005679,120.2,0.0,0.5,0.0,1.8,2.1,1,1
1693005680,163.6,0.3,1.5,0.0,2.4,2.6,1,1
1693005681,253.7,0.0,0.6,0.3,13.5,14.5,1,2
1693005682,253.7,0.0,0.6,0.3,13.5,14.5,1,2
1693005683,196.9,34.7,0.9,0.6,4.8,5.5,1,1
1693005684,273.7,8.7,3.0,0.2,2.2,2.8,1,1
1693005685,307.1,0.9,2.3,0.1,4.7,5.0,1,1
1693005686,961.3,0.2,38.7,51.0,52.5,59.3,3,6
1693005687,367.2,1.2,4.3,0.3,9.8,10.9,1,1
1693005688,407.2,1.6,6.9,1.3,7.1,10.5,1,1
1693005689,407.2,1.6,6.9,1.3,7.1,10.5,1,1
1693005690,407.2,1.6,6.9,1.3,7.1,10.5,1,1
1693005691,423.9,34.0,3.0,1.7,11.4,12.0,1,1
1693005692,320.4,2.3,2.0,0.3,11.0,12.9,1,1
1693005693,320.4,2.3,2.0,0.3,11.0,12.9,1,1
1693005694,297.1,4.3,2.4,0.4,6.7,7.9,1,1
1693005695,323.8,4.7,2.3,0.8,7.0,8.3,1,1
1693005696,317.1,4.6,1.7,0.1,6.5,7.3,1,1
1693005697,353.8,15.9,6.1,1.5,8.9,10.3,1,1
1693005698,323.8,4.7,2.3,0.8,7.0,8.3,1,1
1693005699,320.4,2.2,4.8,0.4,5.8,8.0,1,1
1693005700,320.4,2.2,4.8,0.4,5.8,8.0,1,1
1693005701,357.2,12.2,1.5,0.6,6.3,7.1,1,1
1693005702,270.4,3.0,3.8,0.3,3.7,5.7,1,1
1693005703,208.6,21.6,2.7,0.5,0.7,1.3,1,1
1693005704,270.4,34.0,2.3,1.1,5.7,5.9,1,1
1693005705,1976.0,0.0,49.4,64.9,150.1,151.7,4,10
1693005706,300.4,13.2,3.4,1.5,10.1,10.6,1,1
1693005707,253.7,32.2,3.5,3.8,13.2,13.6,1,2
1693005708,277.0,20.6,5.9,4.1,16.5,16.9,2,2
1693005709,427.3,15.2,4.1,0.8,17.3,18.1,2,2
1693005710,574.1,45.8,2.5,0.4,8.5,9.7,1,1
1693005711,267.0,37.9,1.7,0.5,3.2,3.3,1,1
1693005712,827.8,46.5,3.5,0.9,67.9,70.3,4,9
1693005713,734.3,0.0,18.5,120.2,40.0,42.0,2,4
1693005714,687.6,16.6,14.1,3.9,56.6,73.0,3,7
1693005715,210.3,22.7,2.9,0.8,2.1,3.6,1,1
1693005716,934.6,0.0,33.2,60.6,54.7,56.7,3,7
1693005717,694.3,15.2,3.5,3.1,17.6,18.5,2,2
1693005718,277.0,20.6,5.9,4.1,16.5,16.9,2,2
